PLOT_ID,NDVI,SummaryQA,DayOfYear,yr
166,0.6657000000000001,0.0,210.0,2007.0
168,0.7079000000000001,0.0,210.0,2007.0
218,0.6869000000000001,0.0,210.0,2007.0
220,0.735,0.0,210.0,2007.0
222,0.6616000000000001,0.0,210.0,2007.0
224,0.6718000000000001,0.0,210.0,2007.0
226,0.6133000000000001,0.0,210.0,2007.0
228,0.6545000000000001,0.0,210.0,2007.0
232,0.6637000000000001,0.0,210.0,2007.0
234,0.6784,0.0,210.0,2007.0
236,0.6298,0.0,219.0,2007.0
286,0.6841,0.0,210.0,2007.0
290,0.663,0.0,210.0,2007.0
292,0.6158,0.0,210.0,2007.0
298,0.6841,0.0,210.0,2007.0
300,0.7211000000000001,0.0,210.0,2007.0
370,0.6022000000000001,0.0,210.0,2007.0
372,0.5677,0.0,210.0,2007.0
374,0.5268,0.0,219.0,2007.0
376,0.5355,0.0,219.0,2007.0
378,0.5722,0.0,210.0,2007.0
380,0.613,0.0,210.0,2007.0
384,0.6104,0.0,219.0,2007.0
386,0.6798000000000001,0.0,210.0,2007.0
388,0.671,0.0,210.0,2007.0
474,0.5629000000000001,0.0,210.0,2007.0
476,0.5821000000000001,0.0,210.0,2007.0
480,0.5147,0.0,219.0,2007.0
482,0.436,0.0,219.0,2007.0
486,0.502,0.0,219.0,2007.0
488,0.5191,0.0,219.0,2007.0
492,0.5965,0.0,210.0,2007.0
494,0.5902000000000001,0.0,210.0,2007.0
579,0.531,0.0,210.0,2007.0
581,0.48450000000000004,0.0,219.0,2007.0
595,0.6982,0.0,210.0,2007.0
600,0.6607000000000001,0.0,210.0,2007.0
656,0.5423,0.0,210.0,2007.0
658,0.6358,0.0,210.0,2007.0
664,0.6036,0.0,210.0,2007.0
666,0.6414000000000001,0.0,210.0,2007.0
695,0.0621,0.0,210.0,2007.0
697,0.6387,0.0,210.0,2007.0
699,0.5138,0.0,210.0,2007.0
702,0.5241,0.0,210.0,2007.0
715,0.5553,0.0,210.0,2007.0
1052,0.7156,0.0,210.0,2007.0
1084,0.7169,0.0,210.0,2007.0
1086,0.7221000000000001,0.0,210.0,2007.0
1088,0.7211000000000001,0.0,210.0,2007.0
1139,0.6797000000000001,0.0,210.0,2007.0
1141,0.7026,0.0,210.0,2007.0
1143,0.754,0.0,210.0,2007.0
1145,0.7506,0.0,210.0,2007.0
154,0.7004,0.0,226.0,2007.0
156,0.6332,0.0,226.0,2007.0
160,0.6931,0.0,226.0,2007.0
162,0.6735,0.0,226.0,2007.0
164,0.7096,0.0,226.0,2007.0
166,0.6511,0.0,226.0,2007.0
168,0.6903,0.0,226.0,2007.0
218,0.7215,0.0,226.0,2007.0
220,0.6865,0.0,226.0,2007.0
222,0.684,0.0,226.0,2007.0
224,0.6742,0.0,226.0,2007.0
226,0.6394000000000001,0.0,226.0,2007.0
228,0.632,0.0,226.0,2007.0
232,0.6935,0.0,226.0,2007.0
234,0.6852,0.0,226.0,2007.0
236,0.6433,0.0,226.0,2007.0
286,0.6864,0.0,226.0,2007.0
290,0.6507000000000001,0.0,226.0,2007.0
292,0.6428,0.0,226.0,2007.0
298,0.6418,0.0,226.0,2007.0
300,0.7219,0.0,226.0,2007.0
370,0.6025,0.0,226.0,2007.0
372,0.5767,0.0,226.0,2007.0
374,0.5517000000000001,0.0,226.0,2007.0
376,0.5465,0.0,226.0,2007.0
378,0.6124,0.0,226.0,2007.0
380,0.5918,0.0,226.0,2007.0
384,0.6252,0.0,226.0,2007.0
386,0.7221000000000001,0.0,226.0,2007.0
388,0.6808000000000001,0.0,226.0,2007.0
474,0.616,0.0,226.0,2007.0
476,0.5199,0.0,226.0,2007.0
480,0.5286000000000001,0.0,226.0,2007.0
482,0.4572,0.0,226.0,2007.0
486,0.5296000000000001,0.0,226.0,2007.0
488,0.5453,0.0,226.0,2007.0
492,0.5528000000000001,0.0,226.0,2007.0
494,0.6258,0.0,226.0,2007.0
579,0.5701,0.0,226.0,2007.0
581,0.4932,0.0,226.0,2007.0
595,0.7011000000000001,0.0,226.0,2007.0
600,0.5928,0.0,226.0,2007.0
656,0.6004,0.0,226.0,2007.0
658,0.6315000000000001,0.0,226.0,2007.0
664,0.6049,0.0,226.0,2007.0
666,0.5722,0.0,226.0,2007.0
695,0.3,0.0,226.0,2007.0
697,0.6222,0.0,226.0,2007.0
699,0.5053,0.0,226.0,2007.0
702,0.5194,0.0,226.0,2007.0
715,0.5785,0.0,226.0,2007.0
1052,0.7176,0.0,226.0,2007.0
1084,0.6928000000000001,0.0,226.0,2007.0
1086,0.7184,0.0,226.0,2007.0
1088,0.6936,0.0,226.0,2007.0
1139,0.6962,0.0,226.0,2007.0
1141,0.7484000000000001,0.0,226.0,2007.0
1143,0.7516,0.0,226.0,2007.0
1145,0.7536,0.0,226.0,2007.0
154,0.6864,0.0,242.0,2007.0
156,0.5977,0.0,242.0,2007.0
160,0.6111,0.0,256.0,2007.0
162,0.6192000000000001,0.0,242.0,2007.0
164,0.6653,0.0,242.0,2007.0
166,0.6506000000000001,0.0,242.0,2007.0
168,0.625,0.0,242.0,2007.0
218,0.6986,0.0,242.0,2007.0
220,0.6308,0.0,242.0,2007.0
222,0.6528,0.0,242.0,2007.0
224,0.5622,0.0,256.0,2007.0
226,0.5622,0.0,256.0,2007.0
228,0.5778,0.0,256.0,2007.0
232,0.6051000000000001,0.0,256.0,2007.0
234,0.5996,0.0,256.0,2007.0
236,0.5507000000000001,0.0,256.0,2007.0
286,0.648,0.0,242.0,2007.0
290,0.617,0.0,242.0,2007.0
292,0.5803,0.0,242.0,2007.0
298,0.5676,0.0,256.0,2007.0
300,0.604,0.0,256.0,2007.0
370,0.5506,0.0,242.0,2007.0
372,0.5545,0.0,242.0,2007.0
374,0.5555,0.0,256.0,2007.0
376,0.5132,0.0,256.0,2007.0
378,0.5892000000000001,0.0,256.0,2007.0
380,0.532,0.0,256.0,2007.0
384,0.5750000000000001,0.0,256.0,2007.0
386,0.6534,0.0,256.0,2007.0
388,0.605,0.0,256.0,2007.0
474,0.6056,0.0,242.0,2007.0
476,0.5153,0.0,242.0,2007.0
480,0.4848,0.0,256.0,2007.0
482,0.47950000000000004,0.0,256.0,2007.0
486,0.48860000000000003,0.0,256.0,2007.0
488,0.5415,0.0,256.0,2007.0
492,0.5841000000000001,0.0,256.0,2007.0
494,0.5554,0.0,256.0,2007.0
579,0.4732,0.0,256.0,2007.0
581,0.4878,0.0,256.0,2007.0
595,0.6601,0.0,242.0,2007.0
600,0.5667,0.0,242.0,2007.0
656,0.6181,0.0,242.0,2007.0
658,0.6308,0.0,242.0,2007.0
664,0.6134000000000001,0.0,242.0,2007.0
666,0.7313000000000001,0.0,254.0,2007.0
695,0.43710000000000004,0.0,242.0,2007.0
697,0.5859,0.0,242.0,2007.0
699,0.5128,0.0,242.0,2007.0
702,0.4677,0.0,242.0,2007.0
715,0.5573,0.0,242.0,2007.0
1052,0.6783,0.0,242.0,2007.0
1084,0.6649,0.0,242.0,2007.0
1086,0.6778000000000001,0.0,242.0,2007.0
1088,0.646,0.0,242.0,2007.0
1139,0.6853,0.0,242.0,2007.0
1141,0.7056,0.0,242.0,2007.0
1143,0.7368,0.0,242.0,2007.0
1145,0.7477,0.0,242.0,2007.0
154,0.6028,0.0,258.0,2007.0
156,0.5329,0.0,258.0,2007.0
160,0.4883,0.0,267.0,2007.0
162,0.5434,0.0,258.0,2007.0
164,0.6372,0.0,258.0,2007.0
166,0.5927,0.0,258.0,2007.0
168,0.5640000000000001,0.0,258.0,2007.0
218,0.6837000000000001,0.0,258.0,2007.0
220,0.5679000000000001,0.0,258.0,2007.0
222,0.5397000000000001,0.0,258.0,2007.0
224,0.43470000000000003,0.0,267.0,2007.0
226,0.46880000000000005,0.0,267.0,2007.0
228,0.5218,0.0,258.0,2007.0
232,0.5778,0.0,258.0,2007.0
234,0.5403,0.0,258.0,2007.0
236,0.5052,0.0,258.0,2007.0
286,0.6611,0.0,258.0,2007.0
290,0.5404,0.0,258.0,2007.0
292,0.4702,0.0,267.0,2007.0
298,0.5463,0.0,258.0,2007.0
300,0.5249,0.0,258.0,2007.0
370,0.5217,0.0,258.0,2007.0
372,0.5157,0.0,258.0,2007.0
374,0.5077,0.0,258.0,2007.0
376,0.5024000000000001,0.0,258.0,2007.0
378,0.5263,0.0,258.0,2007.0
380,0.4481,0.0,267.0,2007.0
384,0.5043,0.0,258.0,2007.0
386,0.6134000000000001,0.0,258.0,2007.0
388,0.5672,0.0,258.0,2007.0
474,0.5884,0.0,258.0,2007.0
476,0.5237,0.0,258.0,2007.0
480,0.4736,0.0,258.0,2007.0
482,0.47490000000000004,0.0,258.0,2007.0
486,0.4676,0.0,258.0,2007.0
488,0.5234,0.0,258.0,2007.0
492,0.5595,0.0,258.0,2007.0
494,0.5234,0.0,258.0,2007.0
579,0.3612,0.0,258.0,2007.0
581,0.439,0.0,258.0,2007.0
595,0.6601,1.0,257.0,2007.0
600,0.5625,0.0,258.0,2007.0
656,0.5693,1.0,257.0,2007.0
658,0.5814,0.0,258.0,2007.0
664,0.5835,0.0,258.0,2007.0
666,0.5559000000000001,0.0,258.0,2007.0
695,0.6141,1.0,257.0,2007.0
697,0.5749000000000001,1.0,257.0,2007.0
699,0.5141,1.0,257.0,2007.0
702,0.4822,0.0,258.0,2007.0
715,0.5618000000000001,1.0,259.0,2007.0
1052,0.6563,0.0,258.0,2007.0
1084,0.6765,0.0,258.0,2007.0
1086,0.6684,0.0,258.0,2007.0
1088,0.6773,0.0,258.0,2007.0
1139,0.6715,0.0,258.0,2007.0
1141,0.676,0.0,258.0,2007.0
1143,0.7067,0.0,258.0,2007.0
1145,0.7046,0.0,258.0,2007.0
154,0.382,0.0,288.0,2007.0
156,0.36260000000000003,0.0,288.0,2007.0
160,0.3373,0.0,288.0,2007.0
162,0.3387,0.0,288.0,2007.0
164,0.5767,0.0,288.0,2007.0
166,0.3513,0.0,288.0,2007.0
168,0.4455,0.0,288.0,2007.0
218,0.6876,0.0,288.0,2007.0
220,0.4073,0.0,288.0,2007.0
222,0.31920000000000004,0.0,288.0,2007.0
224,0.34390000000000004,0.0,288.0,2007.0
226,0.33390000000000003,0.0,288.0,2007.0
228,0.3095,0.0,288.0,2007.0
232,0.37870000000000004,0.0,288.0,2007.0
234,0.3624,0.0,288.0,2007.0
236,0.33490000000000003,0.0,288.0,2007.0
286,0.6002000000000001,0.0,288.0,2007.0
290,0.33440000000000003,0.0,288.0,2007.0
292,0.3396,0.0,288.0,2007.0
298,0.3655,0.0,288.0,2007.0
300,0.3356,0.0,288.0,2007.0
370,0.34800000000000003,0.0,288.0,2007.0
372,0.36970000000000003,0.0,288.0,2007.0
374,0.36970000000000003,0.0,288.0,2007.0
376,0.3398,0.0,288.0,2007.0
378,0.3272,0.0,288.0,2007.0
380,0.318,0.0,288.0,2007.0
384,0.364,0.0,288.0,2007.0
386,0.4539,0.0,288.0,2007.0
388,0.3879,0.0,288.0,2007.0
474,0.3932,0.0,286.0,2007.0
476,0.335,0.0,286.0,2007.0
480,0.26980000000000004,1.0,286.0,2007.0
482,0.3099,0.0,288.0,2007.0
486,0.3453,0.0,288.0,2007.0
488,0.43560000000000004,0.0,288.0,2007.0
492,0.3536,0.0,288.0,2007.0
494,0.35650000000000004,0.0,288.0,2007.0
579,0.3678,1.0,288.0,2007.0
581,0.2637,1.0,286.0,2007.0
595,0.673,1.0,288.0,2007.0
600,0.5128,1.0,288.0,2007.0
656,0.4061,1.0,288.0,2007.0
658,0.5644,1.0,288.0,2007.0
664,0.6013000000000001,1.0,288.0,2007.0
666,0.5728,1.0,288.0,2007.0
695,0.4209,1.0,288.0,2007.0
697,0.47300000000000003,1.0,288.0,2007.0
699,0.4757,1.0,288.0,2007.0
702,0.5687,1.0,288.0,2007.0
715,0.42760000000000004,1.0,288.0,2007.0
1052,0.6368,0.0,288.0,2007.0
1084,0.7226,0.0,288.0,2007.0
1086,0.6872,0.0,288.0,2007.0
1088,0.6896,0.0,288.0,2007.0
1139,0.7034,0.0,288.0,2007.0
1141,0.7054,0.0,288.0,2007.0
1143,0.7158,0.0,288.0,2007.0
1145,0.7503000000000001,0.0,288.0,2007.0
154,0.41440000000000005,1.0,291.0,2007.0
156,0.3467,1.0,291.0,2007.0
160,0.3211,0.0,290.0,2007.0
162,0.2625,0.0,290.0,2007.0
164,0.36210000000000003,0.0,297.0,2007.0
166,0.4479,0.0,297.0,2007.0
168,0.308,0.0,297.0,2007.0
218,0.5506,1.0,297.0,2007.0
220,0.4227,1.0,291.0,2007.0
222,0.2595,0.0,290.0,2007.0
224,0.23600000000000002,0.0,290.0,2007.0
226,0.2912,1.0,291.0,2007.0
228,0.3018,0.0,290.0,2007.0
232,0.377,3.0,291.0,2007.0
234,0.3663,1.0,297.0,2007.0
236,0.2894,0.0,297.0,2007.0
286,0.48810000000000003,1.0,291.0,2007.0
290,0.3214,0.0,290.0,2007.0
292,0.2356,0.0,290.0,2007.0
298,0.32230000000000003,3.0,291.0,2007.0
300,0.2205,1.0,299.0,2007.0
370,0.318,0.0,290.0,2007.0
372,0.3432,1.0,290.0,2007.0
374,0.3685,1.0,290.0,2007.0
376,0.3814,1.0,290.0,2007.0
378,0.268,1.0,290.0,2007.0
380,0.2868,1.0,290.0,2007.0
384,0.2489,1.0,290.0,2007.0
386,0.4161,1.0,290.0,2007.0
388,0.3196,0.0,297.0,2007.0
474,0.40340000000000004,1.0,300.0,2007.0
476,0.40340000000000004,1.0,300.0,2007.0
480,0.3033,1.0,300.0,2007.0
482,0.3033,1.0,300.0,2007.0
486,0.3294,1.0,300.0,2007.0
488,0.3532,1.0,300.0,2007.0
492,0.2938,0.0,297.0,2007.0
494,0.30870000000000003,0.0,297.0,2007.0
579,0.3468,1.0,300.0,2007.0
581,0.31930000000000003,1.0,300.0,2007.0
595,0.7077,1.0,291.0,2007.0
600,0.6327,1.0,291.0,2007.0
656,0.452,1.0,291.0,2007.0
658,0.525,1.0,291.0,2007.0
664,0.6194000000000001,1.0,291.0,2007.0
666,0.7002,1.0,290.0,2007.0
695,-0.1095,1.0,290.0,2007.0
697,0.38670000000000004,1.0,295.0,2007.0
699,0.46390000000000003,1.0,290.0,2007.0
702,0.47290000000000004,1.0,291.0,2007.0
715,0.45930000000000004,1.0,291.0,2007.0
1052,0.6744,0.0,290.0,2007.0
1084,0.5914,1.0,297.0,2007.0
1086,0.5634,1.0,297.0,2007.0
1088,0.7068,1.0,291.0,2007.0
1139,0.618,1.0,297.0,2007.0
1141,0.5623,1.0,297.0,2007.0
1143,0.7037,1.0,290.0,2007.0
1145,0.7109000000000001,1.0,290.0,2007.0
154,0.33490000000000003,1.0,313.0,2007.0
156,0.29200000000000004,1.0,313.0,2007.0
160,0.35760000000000003,1.0,312.0,2007.0
162,0.4519,1.0,312.0,2007.0
164,0.46430000000000005,1.0,312.0,2007.0
166,0.2762,3.0,315.0,2007.0
168,0.432,1.0,312.0,2007.0
218,0.40700000000000003,1.0,312.0,2007.0
220,0.31570000000000004,1.0,312.0,2007.0
222,0.3678,1.0,312.0,2007.0
224,0.32220000000000004,1.0,312.0,2007.0
226,0.2968,1.0,314.0,2007.0
228,0.2798,1.0,312.0,2007.0
232,0.318,1.0,312.0,2007.0
234,0.4511,1.0,312.0,2007.0
236,0.3789,1.0,312.0,2007.0
286,0.5432,1.0,312.0,2007.0
290,0.27990000000000004,1.0,312.0,2007.0
292,0.2472,1.0,312.0,2007.0
298,0.3388,1.0,314.0,2007.0
300,0.3388,1.0,314.0,2007.0
370,0.5495,1.0,312.0,2007.0
372,0.38220000000000004,1.0,312.0,2007.0
374,0.29760000000000003,1.0,312.0,2007.0
376,0.2538,1.0,312.0,2007.0
378,0.25070000000000003,1.0,312.0,2007.0
380,0.2439,1.0,312.0,2007.0
384,0.3457,1.0,314.0,2007.0
386,0.44110000000000005,1.0,314.0,2007.0
388,0.5054000000000001,1.0,314.0,2007.0
474,0.452,1.0,312.0,2007.0
476,0.28400000000000003,1.0,312.0,2007.0
480,0.2831,1.0,312.0,2007.0
482,0.253,1.0,312.0,2007.0
486,0.263,1.0,312.0,2007.0
488,0.26980000000000004,1.0,312.0,2007.0
492,0.33080000000000004,1.0,312.0,2007.0
494,0.43660000000000004,1.0,312.0,2007.0
579,0.25,1.0,312.0,2007.0
581,0.2731,1.0,312.0,2007.0
595,0.4723,1.0,315.0,2007.0
600,0.44520000000000004,1.0,315.0,2007.0
656,0.3537,1.0,315.0,2007.0
658,0.4741,1.0,315.0,2007.0
664,0.5673,1.0,315.0,2007.0
666,0.7775000000000001,1.0,315.0,2007.0
695,0.0246,1.0,315.0,2007.0
697,0.3803,1.0,315.0,2007.0
699,0.36510000000000004,1.0,315.0,2007.0
702,0.5937,1.0,312.0,2007.0
715,0.44020000000000004,1.0,312.0,2007.0
1052,0.5205000000000001,1.0,312.0,2007.0
1084,0.6212,1.0,312.0,2007.0
1086,0.6134000000000001,1.0,312.0,2007.0
1088,0.45,1.0,317.0,2007.0
1139,0.5698,1.0,317.0,2007.0
1141,0.5055000000000001,1.0,317.0,2007.0
1143,0.44920000000000004,1.0,317.0,2007.0
1145,0.7184,1.0,312.0,2007.0
154,0.3272,0.0,324.0,2007.0
156,0.26330000000000003,0.0,324.0,2007.0
160,0.2639,0.0,322.0,2007.0
162,0.30360000000000004,0.0,322.0,2007.0
164,0.49060000000000004,0.0,325.0,2007.0
166,0.36000000000000004,0.0,325.0,2007.0
168,0.43660000000000004,0.0,325.0,2007.0
218,0.4496,1.0,323.0,2007.0
220,0.3356,0.0,324.0,2007.0
222,0.24330000000000002,3.0,324.0,2007.0
224,0.24080000000000001,0.0,324.0,2007.0
226,0.26230000000000003,0.0,324.0,2007.0
228,0.2565,0.0,324.0,2007.0
232,0.3634,1.0,323.0,2007.0
234,0.3634,1.0,323.0,2007.0
236,0.2487,0.0,325.0,2007.0
286,0.5049,0.0,324.0,2007.0
290,0.2721,3.0,324.0,2007.0
292,0.25520000000000004,3.0,324.0,2007.0
298,0.27640000000000003,1.0,323.0,2007.0
300,0.3136,1.0,323.0,2007.0
370,0.2853,1.0,323.0,2007.0
372,0.2701,1.0,324.0,2007.0
374,0.3304,0.0,322.0,2007.0
376,0.2831,0.0,322.0,2007.0
378,0.2782,1.0,323.0,2007.0
380,0.2534,1.0,323.0,2007.0
384,0.32330000000000003,1.0,323.0,2007.0
386,0.372,1.0,323.0,2007.0
388,0.3578,1.0,323.0,2007.0
474,0.44470000000000004,1.0,324.0,2007.0
476,0.29100000000000004,1.0,322.0,2007.0
480,0.2748,1.0,323.0,2007.0
482,0.2388,1.0,323.0,2007.0
486,0.29410000000000003,1.0,323.0,2007.0
488,0.2863,1.0,323.0,2007.0
492,0.30310000000000004,1.0,323.0,2007.0
494,0.32630000000000003,1.0,323.0,2007.0
579,0.31620000000000004,1.0,324.0,2007.0
581,0.2523,1.0,324.0,2007.0
595,0.48860000000000003,1.0,324.0,2007.0
600,0.5277000000000001,1.0,324.0,2007.0
656,0.3105,1.0,326.0,2007.0
658,0.5646,1.0,322.0,2007.0
664,0.6225,1.0,324.0,2007.0
666,0.6851,1.0,323.0,2007.0
695,0.3496,1.0,326.0,2007.0
699,0.4304,1.0,322.0,2007.0
702,0.2953,1.0,326.0,2007.0
1052,0.5667,1.0,323.0,2007.0
1084,0.6109,1.0,323.0,2007.0
1086,0.4907,1.0,324.0,2007.0
1088,0.7190000000000001,1.0,324.0,2007.0
1139,0.8298000000000001,1.0,323.0,2007.0
1141,0.6969000000000001,1.0,322.0,2007.0
1143,0.5322,1.0,322.0,2007.0
1145,0.6447,1.0,324.0,2007.0
154,0.13770000000000002,3.0,340.0,2007.0
156,0.0181,3.0,338.0,2007.0
160,0.0415,3.0,338.0,2007.0
162,0.0335,2.0,338.0,2007.0
164,0.0402,2.0,338.0,2007.0
166,0.1553,2.0,338.0,2007.0
168,0.038200000000000005,2.0,338.0,2007.0
218,0.4923,2.0,340.0,2007.0
220,0.049,2.0,338.0,2007.0
222,0.035300000000000005,2.0,340.0,2007.0
224,0.0228,3.0,338.0,2007.0
226,0.0524,3.0,338.0,2007.0
228,0.047900000000000005,2.0,338.0,2007.0
232,0.0772,2.0,338.0,2007.0
234,0.0268,2.0,338.0,2007.0
236,-0.0151,2.0,338.0,2007.0
286,0.1274,2.0,338.0,2007.0
290,0.05,2.0,340.0,2007.0
292,0.031400000000000004,2.0,338.0,2007.0
298,0.1647,3.0,350.0,2007.0
300,0.16060000000000002,3.0,350.0,2007.0
370,0.0161,2.0,345.0,2007.0
372,0.0524,3.0,338.0,2007.0
374,0.048400000000000006,2.0,345.0,2007.0
376,0.0763,2.0,340.0,2007.0
378,0.027600000000000003,2.0,338.0,2007.0
380,0.0074,2.0,338.0,2007.0
384,0.032600000000000004,2.0,338.0,2007.0
386,0.2257,3.0,350.0,2007.0
388,0.1583,3.0,350.0,2007.0
474,0.0364,2.0,345.0,2007.0
476,0.198,3.0,348.0,2007.0
480,0.1009,3.0,348.0,2007.0
482,-0.0334,2.0,338.0,2007.0
486,0.1436,3.0,348.0,2007.0
488,0.1005,3.0,350.0,2007.0
492,0.1253,3.0,341.0,2007.0
494,0.1642,3.0,352.0,2007.0
579,0.0143,2.0,345.0,2007.0
581,0.0152,2.0,345.0,2007.0
595,0.366,1.0,348.0,2007.0
600,0.3085,2.0,348.0,2007.0
656,-0.1023,1.0,348.0,2007.0
658,0.0122,2.0,348.0,2007.0
664,0.39630000000000004,2.0,348.0,2007.0
666,0.0825,3.0,345.0,2007.0
695,-0.055,3.0,346.0,2007.0
697,0.0307,2.0,343.0,2007.0
699,0.027800000000000002,2.0,343.0,2007.0
702,0.18910000000000002,2.0,348.0,2007.0
715,-0.10010000000000001,2.0,348.0,2007.0
1052,0.3251,2.0,340.0,2007.0
1084,0.33940000000000003,2.0,340.0,2007.0
1086,0.1335,1.0,340.0,2007.0
1139,0.4312,2.0,340.0,2007.0
1141,0.5659000000000001,1.0,340.0,2007.0
1143,0.5207,1.0,340.0,2007.0
154,0.2262,3.0,355.0,2007.0
156,0.2088,3.0,365.0,2007.0
160,0.2361,3.0,361.0,2007.0
162,0.0591,2.0,5.0,2007.0
164,0.0679,2.0,5.0,2007.0
166,0.0902,2.0,5.0,2007.0
168,0.0477,2.0,5.0,2007.0
218,0.46730000000000005,3.0,354.0,2007.0
220,0.187,3.0,363.0,2007.0
222,0.14850000000000002,3.0,355.0,2007.0
224,0.1605,3.0,355.0,2007.0
226,0.19940000000000002,3.0,363.0,2007.0
228,0.0646,2.0,5.0,2007.0
232,0.09870000000000001,2.0,5.0,2007.0
234,0.09000000000000001,2.0,5.0,2007.0
236,0.053500000000000006,2.0,5.0,2007.0
286,0.509,3.0,363.0,2007.0
290,0.1748,3.0,355.0,2007.0
292,0.2049,3.0,361.0,2007.0
298,0.0799,2.0,5.0,2007.0
300,0.0651,2.0,5.0,2007.0
370,0.1337,3.0,355.0,2007.0
372,0.1389,3.0,355.0,2007.0
374,0.13770000000000002,3.0,361.0,2007.0
376,0.1817,3.0,363.0,2007.0
378,0.2142,3.0,363.0,2007.0
380,0.1837,3.0,7.0,2007.0
384,0.0855,2.0,5.0,2007.0
386,0.14800000000000002,2.0,5.0,2007.0
388,0.1792,3.0,363.0,2007.0
474,0.23240000000000002,3.0,363.0,2007.0
476,0.17250000000000001,3.0,355.0,2007.0
480,0.1792,3.0,363.0,2007.0
482,0.061700000000000005,3.0,365.0,2007.0
486,0.1129,3.0,4.0,2007.0
488,0.165,3.0,355.0,2007.0
492,0.2381,3.0,363.0,2007.0
494,0.19140000000000001,3.0,361.0,2007.0
579,0.12940000000000002,3.0,353.0,2007.0
581,0.1379,3.0,7.0,2007.0
595,0.4525,1.0,355.0,2007.0
600,0.2878,1.0,361.0,2007.0
656,0.1371,3.0,363.0,2007.0
658,0.2151,1.0,355.0,2007.0
664,0.1502,2.0,354.0,2007.0
666,0.3035,2.0,354.0,2007.0
695,0.3131,3.0,7.0,2007.0
699,0.1408,1.0,363.0,2007.0
702,0.1602,3.0,365.0,2007.0
715,-0.0724,3.0,363.0,2007.0
1052,0.4384,3.0,355.0,2007.0
1084,0.43510000000000004,3.0,363.0,2007.0
1086,0.1834,3.0,354.0,2007.0
1088,0.5307000000000001,1.0,7.0,2007.0
1139,0.5962000000000001,3.0,354.0,2007.0
1141,0.6328,3.0,355.0,2007.0
1143,0.4287,3.0,354.0,2007.0
1145,0.49420000000000003,1.0,361.0,2007.0
154,0.25570000000000004,1.0,14.0,2008.0
156,0.0608,3.0,16.0,2008.0
160,0.0543,3.0,16.0,2008.0
162,0.0591,2.0,5.0,2008.0
164,0.0679,2.0,5.0,2008.0
166,0.0902,2.0,5.0,2008.0
168,0.0477,2.0,5.0,2008.0
218,0.4733,1.0,14.0,2008.0
220,0.10020000000000001,3.0,16.0,2008.0
222,0.0514,3.0,16.0,2008.0
224,0.0741,3.0,16.0,2008.0
226,0.0738,3.0,16.0,2008.0
228,0.0646,2.0,5.0,2008.0
232,0.09870000000000001,2.0,5.0,2008.0
234,0.09000000000000001,2.0,5.0,2008.0
236,0.053500000000000006,2.0,5.0,2008.0
286,0.2501,3.0,12.0,2008.0
290,0.0548,3.0,16.0,2008.0
292,0.07740000000000001,3.0,16.0,2008.0
298,0.0799,2.0,5.0,2008.0
300,0.0651,2.0,5.0,2008.0
370,0.2338,1.0,14.0,2008.0
372,0.20670000000000002,1.0,14.0,2008.0
374,0.26380000000000003,1.0,14.0,2008.0
376,0.2228,3.0,14.0,2008.0
378,0.08420000000000001,2.0,5.0,2008.0
380,0.22940000000000002,3.0,14.0,2008.0
384,0.0855,2.0,5.0,2008.0
386,0.14800000000000002,2.0,5.0,2008.0
388,0.0813,3.0,5.0,2008.0
474,0.37470000000000003,1.0,14.0,2008.0
476,0.26030000000000003,3.0,14.0,2008.0
480,0.036500000000000005,2.0,5.0,2008.0
482,0.0233,2.0,5.0,2008.0
486,0.1802,3.0,14.0,2008.0
488,0.18730000000000002,3.0,11.0,2008.0
492,0.09630000000000001,3.0,5.0,2008.0
494,0.07590000000000001,3.0,5.0,2008.0
579,0.2515,3.0,11.0,2008.0
581,0.1379,3.0,7.0,2008.0
595,0.2669,3.0,15.0,2008.0
600,0.226,3.0,15.0,2008.0
656,0.08900000000000001,3.0,15.0,2008.0
658,0.0671,3.0,15.0,2008.0
664,0.2616,3.0,15.0,2008.0
666,0.0601,2.0,16.0,2008.0
695,0.059800000000000006,3.0,15.0,2008.0
697,0.1894,2.0,15.0,2008.0
699,0.038700000000000005,2.0,15.0,2008.0
702,0.1327,3.0,15.0,2008.0
715,-0.0779,1.0,7.0,2008.0
1052,0.34750000000000003,1.0,14.0,2008.0
1084,0.526,1.0,14.0,2008.0
1086,0.36000000000000004,1.0,14.0,2008.0
1088,0.5837,1.0,14.0,2008.0
1139,0.8528,1.0,14.0,2008.0
1141,0.6388,1.0,14.0,2008.0
1143,0.4777,1.0,14.0,2008.0
1145,0.5763,1.0,14.0,2008.0
154,0.0044,2.0,23.0,2008.0
156,0.0181,2.0,23.0,2008.0
160,0.0048000000000000004,2.0,23.0,2008.0
162,0.0021000000000000003,2.0,30.0,2008.0
164,0.26980000000000004,2.0,23.0,2008.0
166,0.1365,2.0,30.0,2008.0
168,0.0108,2.0,23.0,2008.0
218,0.2346,2.0,23.0,2008.0
220,0.0149,2.0,23.0,2008.0
222,-0.0027,2.0,23.0,2008.0
224,0.0021000000000000003,2.0,25.0,2008.0
226,0.0018000000000000002,2.0,23.0,2008.0
228,-0.0019,2.0,25.0,2008.0
232,0.045700000000000005,2.0,30.0,2008.0
234,0.0148,2.0,23.0,2008.0
236,0.0,2.0,30.0,2008.0
286,0.1573,2.0,25.0,2008.0
